機種編號,歸類後機種名,規格,廠商,店家,原始商品標題,價格,在庫,商品網址
1495,タイヨーエレック CR BLOOD+ MTZ,,,ホームスロット,タイヨーエレック CR BLOOD+ MTZ 中古パチンコ実機,41935,售完,https://home-slot.net/SHOP/p-taiy19.html
1496,タイヨーエレック CRカメレオンLRT,,,ホームスロット,タイヨーエレック CRカメレオンLRT 中古パチンコ実機,40407,售完,https://home-slot.net/SHOP/p-taiyo29.html
1497,タイヨーエレック CRビッグorスモール,,,ホームスロット,タイヨーエレック CRビッグorスモール 中古パチンコ実機,71600,售完,https://home-slot.net/SHOP/p-taiyo62.html
1498,タイヨーエレック CRペルソナ3 MTZ,,,ホームスロット,タイヨーエレック CRペルソナ3 MTZ 中古パチンコ実機,43777,售完,https://home-slot.net/SHOP/p-taiyo10.html
1499,タイヨーエレック CR萌えよ剣3 STX,,,ホームスロット,タイヨーエレック CR萌えよ剣3 STX 中古パチンコ実機,55200,售完,https://home-slot.net/SHOP/p-taiyo42.html
1503,デジハネCR鉄のラインバレルSTN,,Sammy,ホームスロット,サミー デジハネCR鉄のラインバレルSTN 中古パチンコ実機 [枠名：転生] [4ch対応],52600,售完,https://home-slot.net/SHOP/p-sammy56.html
1505,デビルマンII 悪魔復活 メインパネル,,,イニシャルP (FC2),デビルマンII-悪魔復活[メインパネル]【中古パチスロ台実機】,78000,售完,https://initialp.cart.fc2.com/ca3/1249/p54-r3-s/
1506,トリプルクラウンZERO ONE 30,,,イニシャルP (FC2),トリプルクラウンZERO-ONE-30【中古パチスロ台実機】,98000,售完,https://initialp.cart.fc2.com/ca3/2144/p41-r3-s/
1507,ニューアイムジャグラーEX C ビガーVer,,北電子,A-SLOT,北電子 ニューアイムジャグラーEX-C ビガーVer 中古パチスロ実機 [4ch対応],178000,有貨,https://www.a-slot.com/SHOP/jug_newaim_vigor.html
1508,ニューパルサーSP4 with 太鼓の達人,,,イニシャルP (FC2),ニューパルサーSP4 with 太鼓の達人【中古パチスロ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca3/3730/p7-r3-s/
1510,ビスティ CRエヴァンゲリヲン7 赤枠,,,ホームスロット,ビスティ CRエヴァンゲリヲン7 赤枠 中古パチンコ実機,76600,售完,https://home-slot.net/SHOP/p-bisty31.html
1513,ビスティ エヴァンゲリヲン~生命の鼓動~,,,ホームスロット,ビスティ エヴァンゲリヲン～生命の鼓動～ 中古パチスロ実機,89800,售完,https://home-slot.net/SHOP/s-sankyo52.html
1514,ビッグドリームinロストアイランド2,,,イニシャルP (FC2),ビッグドリームinロストアイランド2【中古パチスロ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca3/2432/p35-r3-s/
1515,ファイヤードリフト 白パネル ゴールド筐体,4号機,Sammy,A-SLOT,【4号機】サミー ファイヤードリフト 白パネル（ゴールド筐体）中古パチスロ実機 [4ch対応],144820,售完,https://www.a-slot.com/SHOP/sammy41_1.html
1516,ファンキードクター 悪魔 12000ver.,P,,イニシャルP (FC2),Pファンキードクター 悪魔 12000ver.【中古パチンコ台実機】,108000,有貨,https://initialp.cart.fc2.com/ca1/3709/p11-r1-s/
1517,フィーバーアクエリオンW 最終決戦ver.,P,SANKYO,ホームスロット,SANKYO PフィーバーアクエリオンW 最終決戦ver. 枠色不問 中古パチンコ実機,55200,售完,https://home-slot.net/SHOP/p-sankyo213.html
1520,マクロスフロンティア2 クランパネル,,SANKYO,ホームスロット,SANKYO パチスロ マクロスフロンティア2 クランパネル 中古パチスロ実機,101000,售完,https://home-slot.net/SHOP/s-sankyo77.html
1521,マクロスフロンティア2 メインパネル,,,イニシャルP (FC2),マクロスフロンティア2[メインパネル]【中古パチスロ台実機】,68000,售完,https://initialp.cart.fc2.com/ca3/2043/p43-r3-s/
1522,マルホン CR NINJA BLADE A,,,ホームスロット,マルホン CR NINJA BLADE A 枠色不問 中古パチンコ実機,111100,售完,https://home-slot.net/SHOP/p-maruhon36.html
1523,ラグナドール 妖しき皇帝と終焉の夜叉姫,スマパチ,,イニシャルP (FC2),eラグナドール 妖しき皇帝と終焉の夜叉姫【中古スマパチ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/4048/p2-r1-s/
1524,ルパン三世 ルパン一族の秘宝 青パネル,,平和,ホームスロット,平和 ルパン三世 ルパン一族の秘宝 青パネル 中古パチスロ実機,35209,售完,https://home-slot.net/SHOP/s-heiwa69.html
1526,七つの美徳 ゴールデンエンジェルタイム,P,,イニシャルP (FC2),P七つの美徳 ゴールデンエンジェルタイム【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3598/p14-r1-s/
1527,主役は銭形 GET THE ルパン Ver,4号機,平和,A-SLOT,【4号機】平和 主役は銭形（GET THE ルパン）Ver 中古パチスロ実機 [4ch対応],99800,有貨,https://www.a-slot.com/SHOP/heiwa14.html
1529,俺の空 一平VS武尊パネル 2ch対応,4号機,ロデオ,A-SLOT,【4号機】ロデオ 俺の空 一平VS武尊パネル 中古パチスロ実機 [2ch対応],99800,售完,https://www.a-slot.com/SHOP/rodeo9.html
1530,北斗の拳2 ネクストゾーン将 初期パネル,,Sammy,ホームスロット,サミー パチスロ 北斗の拳2 ネクストゾーン将 初期パネル 中古パチスロ実機,57900,售完,https://home-slot.net/SHOP/s-sammy27.html
1531,北斗の拳2 ネクストゾーン闘 2ch対応,,Sammy,A-SLOT,サミー パチスロ 北斗の拳2 ネクストゾーン闘 中古パチスロ実機 [2ch対応],40784,售完,https://www.a-slot.com/SHOP/sammy37.html
1532,咲‐Saki‐全国編 テンパイ即リーver.,P,,イニシャルP (FC2),P咲‐Saki‐全国編 テンパイ即リーver.【中古パチンコ台実機】,98000,有貨,https://initialp.cart.fc2.com/ca1/3705/p12-r1-s/
1534,奥村遊機 CRAマジカルサマナーSTM,,,ホームスロット,奥村遊機 CRAマジカルサマナーSTM 中古パチンコ実機 [枠名：クリスタライズ] [4ch対応],44074,售完,https://home-slot.net/SHOP/p-okumura14.html
1535,宇宙戦艦ヤマト2202 愛の戦士たち,P,,イニシャルP (FC2),P宇宙戦艦ヤマト2202 愛の戦士たち【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3330/p21-r1-s/
1539,探偵オペラ ミルキィホームズ 1 2の奇跡,,,イニシャルP (FC2),探偵オペラ ミルキィホームズ 1/2の奇跡【中古パチスロ台実機】,58000,有貨,https://initialp.cart.fc2.com/ca3/3130/p20-r3-s/
1540,探偵オペラ ミルキィホームズR 大収穫祭!!!!,,,イニシャルP (FC2),探偵オペラ ミルキィホームズR 大収穫祭!!!!【中古パチスロ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca3/3548/p11-r3-s/
1541,新世紀エヴァンゲリオン~未来への咆哮~,P,,イニシャルP (FC2),P新世紀エヴァンゲリオン～未来への咆哮～【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3390/p19-r1-s/
1544,横穴あり ビーキッズクラブ No.5550,4号機,オリンピア,A-SLOT,【4号機】【横穴あり】オリンピア ビーキッズクラブ 中古パチスロ実機 No.5550,72000,有貨,https://www.a-slot.com/SHOP/olympia_beekidsclub_kasugai.html
1547,緋弾のアリア~緋緋神降臨~199Ver.,P,,イニシャルP (FC2),P緋弾のアリア～緋緋神降臨～199Ver.【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3855/p8-r1-s/
1548,義風堂々!!~兼続と慶次~3 199ver.LT,P,,イニシャルP (FC2),P義風堂々!!～兼続と慶次～3 199ver.LT【中古パチンコ台実機】,98000,有貨,https://initialp.cart.fc2.com/ca1/3803/p9-r1-s/
1549,聖闘士星矢 超流星CliMAX349,スマパチ,,イニシャルP (FC2),e聖闘士星矢 超流星CliMAX349【中古スマパチ台実機】,108000,有貨,https://initialp.cart.fc2.com/ca1/3617/p13-r1-s/
1550,西陣 CRA甦りぱちんこ~春夏秋冬~GL,,,ホームスロット,西陣 CRA甦りぱちんこ～春夏秋冬～GL 中古パチンコ実機,65300,售完,https://home-slot.net/SHOP/p-nishijinn84.html
1554,西陣 CRゴールデンゲート~BLACK~ZC,,,ホームスロット,西陣 CRゴールデンゲート～BLACK～ZC 中古パチンコ実機,59000,售完,https://home-slot.net/SHOP/p-nishijinn101.html
1557,西陣 PAモモキュンtheドラム ME,,,ホームスロット,西陣 PAモモキュンtheドラム ME 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-nishijinn209.html
1558,西陣 ちょいパチ モモキュンソード3 39,,,ホームスロット,西陣 ちょいパチ モモキュンソード3 39 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-nishijinn105.html
1559,豊丸 CRAデラマイッタ3rd99v,,,ホームスロット,豊丸 CRAデラマイッタ3rd99v 枠色不問 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-toyomaru65.html
1561,豊丸 CR餃子の王将2 おかわり777,,,ホームスロット,豊丸 CR餃子の王将2 おかわり777 中古パチンコ実機,65300,售完,https://home-slot.net/SHOP/p-toyomaru39.html
1562,豊丸 CR餃子の王将2 メガ盛7000,,,ホームスロット,豊丸 CR餃子の王将2 メガ盛7000 中古パチンコ実機,55200,售完,https://home-slot.net/SHOP/p-toyomaru43.html
1563,豊丸 CR餃子の王将3 メガ盛7000,,,ホームスロット,豊丸 CR餃子の王将3 メガ盛7000 中古パチンコ実機,119000,售完,https://home-slot.net/SHOP/p-toyomaru57.html
1565,豊丸 バーストエンジェルEX 99ver.,P,,ホームスロット,豊丸 PバーストエンジェルEX 99ver. 中古パチンコ実機,59000,售完,https://home-slot.net/SHOP/p-toyomaru234.html
1566,豊丸 プロゴルファー猿 強甘119ver.,P,,ホームスロット,豊丸 Pプロゴルファー猿 強甘119ver. 中古パチンコ実機 [枠名：Ｔ１６] [4ch対応],86000,售完,https://home-slot.net/SHOP/p-toyomaru240.html
1567,通信エラー不問 マクロスフロンティア2,,SANKYO,A-SLOT,【通信エラー不問】SANKYO パチスロ マクロスフロンティア2 中古パチスロ実機 [4ch対応],108500,售完,https://www.a-slot.com/SHOP/sankyo76.html
1572,高尾 CRクイーンズブレイド2 アルドラ,,,ホームスロット,高尾 CRクイーンズブレイド2 アルドラ 中古パチンコ実機,89800,售完,https://home-slot.net/SHOP/p-takao89.html
1573,高尾 CRクイーンズブレイド2 ナナエル,,,ホームスロット,高尾 CRクイーンズブレイド2 ナナエル 中古パチンコ実機,86000,售完,https://home-slot.net/SHOP/p-takao97.html
1574,高尾 CRライディーン フェードイン 甘デジ,,,ホームスロット,高尾 CRライディーン フェードイン 甘デジ 中古パチンコ実機,62800,售完,https://home-slot.net/SHOP/p-takao29.html
1575,高尾 CRリアル鬼ごっこ199ver.,,,ホームスロット,高尾 CRリアル鬼ごっこ１９９ver. 中古パチンコ実機,59000,售完,https://home-slot.net/SHOP/p-takao86.html
1577,高尾 CRリアル鬼ごっこ387ver.,,,ホームスロット,高尾 CRリアル鬼ごっこ387ver. 中古パチンコ実機,105898,售完,https://home-slot.net/SHOP/p-takao82.html
1579,高尾 CR一騎当千 SS2 WAA 甘デジ,,,ホームスロット,高尾 CR一騎当千 SS2 WAA 甘デジ 枠色不問 中古パチンコ実機,71600,售完,https://home-slot.net/SHOP/p-takao61.html
1580,高尾 CR弾球黙示録カイジ欲望 XF2,,,ホームスロット,高尾 CR弾球黙示録カイジ欲望 XF2 中古パチンコ実機,43777,售完,https://home-slot.net/SHOP/p-takao12.html
1581,高尾 P DD北斗の拳3 百突99ver.,,,ホームスロット,高尾 P DD北斗の拳3 百突99ver. 中古パチンコ実機 [枠名：KIREPANDA-MODEL] [4ch対応],330200,有貨,https://home-slot.net/SHOP/p-takao261.html
1583,高尾 ちょいパチ美男ですねVCA39,,,ホームスロット,高尾 ちょいパチ美男ですねVCA39 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-takao100.html
1584,高尾 クイーンズブレイド3 レイナVer.,P,,ホームスロット,高尾 Pクイーンズブレイド3 レイナVer. 中古パチンコ実機,57600,售完,https://home-slot.net/SHOP/p-takao212.html
1586,高尾 怪談ぱちんこCR稲川淳二 SLB,,,ホームスロット,高尾 怪談ぱちんこＣＲ稲川淳二 SLB 中古パチンコ実機,290556,售完,https://home-slot.net/SHOP/p-takao67.html
1589,2号機 エーアイ サファリラリー 青パネル,,,A-SLOT,【2号機】エーアイ サファリラリー 青パネル 中古パチスロ実機,89100,售完,https://www.a-slot.com/SHOP/ai_safarirally_kasugai.html
1590,2号機 リバティーベルIV 2ch対応,,ユニバーサル,A-SLOT,【2号機】ユニバーサル リバティーベルIV 中古パチスロ実機 [2ch対応][まるごと配送限定],79890,售完,https://www.a-slot.com/SHOP/univerasal18.html
1591,3×3EYES サザンアイズ 聖魔覚醒,,大都技研,A-SLOT,大都技研 3×3EYES [サザンアイズ] 聖魔覚醒 中古パチスロ実機 [8ch対応],84900,售完,https://www.a-slot.com/SHOP/daitogiken59.html
1592,3号機 コンチネンタル3 2ch対応,,メーシー,A-SLOT,【3号機】メーシー コンチネンタル3 中古パチスロ実機 [2ch対応][まるごと配送限定],99500,售完,https://www.a-slot.com/SHOP/mizuho-macy10.html
1594,CR APPLESEED MR4 VE,,,イニシャルP (FC2),CR APPLESEED MR4-VE【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/2250/p49-r1-s/
1595,CRaにっぽんど真ん中祭りNA2,,,イニシャルP (FC2),CRaにっぽんど真ん中祭りNA2【中古パチンコ台実機】,88000,售完,https://initialp.cart.fc2.com/ca1/2969/p32-r1-s/
1596,CRAカナカナ with 桃乃木かな,,,イニシャルP (FC2),CRAカナカナ with 桃乃木かな【中古パチンコ台実機】,108000,售完,https://initialp.cart.fc2.com/ca1/2686/p39-r1-s/
1597,CRAギャラクシーエンジェルATX,,,イニシャルP (FC2),CRAギャラクシーエンジェルATX【中古パチンコ台実機】,118000,售完,https://initialp.cart.fc2.com/ca1/1493/p70-r1-s/
1599,CRAミニスカポリス2 KS 甘デジ,,大一,ホームスロット,大一 CRAミニスカポリス2 KS（甘デジ） 中古パチンコ実機,49015,售完,https://home-slot.net/SHOP/p-daiichi12.html
1600,CRA壇蜜先生 with BE POP,,,イニシャルP (FC2),CRA壇蜜先生 with BE-POP【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/2035/p55-r1-s/
1601,CRA大夏祭り にゃ七ver. 甘デジ,,SANKYO,ホームスロット,SANKYO CRA大夏祭り にゃ七ver.（甘デジ） 中古パチンコ実機,49120,售完,https://home-slot.net/SHOP/p-sankyo15.html
1602,CRA忍者ハットリくん NS 甘デジ,,大一,ホームスロット,大一 CRA忍者ハットリくん NS（甘デジ） 中古パチンコ実機,42138,售完,https://home-slot.net/SHOP/p-daiichi22.html
1603,CRA義風堂々!!~兼続と慶次~99ver.,,ニューギン,ホームスロット,ニューギン CRA義風堂々！！～兼続と慶次～99ver. 枠色不問 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-newgin141.html
1604,CRA釣りバカ日誌SAFS 甘デジ,,SANYO,ホームスロット,SANYO CRA釣りバカ日誌SAFS（甘デジ） 中古パチンコ実機 [枠名：フラッシュリング],47231,售完,https://home-slot.net/SHOP/p-sanyo28.html
1605,CRA龍が如く見参!天照祇園編 女心,,,イニシャルP (FC2),CRA龍が如く見参！天照祇園編 女心【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/2131/p53-r1-s/
1606,CRF a nation 319ver.,,,イニシャルP (FC2),CRF a-nation 319ver.【中古パチンコ台実機】,98000,有貨,https://initialp.cart.fc2.com/ca1/2455/p44-r1-s/
1607,CRFバイオハザード リベレーションズ,,,イニシャルP (FC2),CRFバイオハザード リベレーションズ【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/2897/p34-r1-s/
1608,CRF創聖のアクエリオンSF TV,,,イニシャルP (FC2),CRF創聖のアクエリオンSF-TV【中古パチンコ台実機】,88000,售完,https://initialp.cart.fc2.com/ca1/1232/p69-r1-s/
1610,CR KING of KEIBA FPF,,,イニシャルP (FC2),CR KING of KEIBA FPF【中古パチンコ台実機】,68000,售完,https://initialp.cart.fc2.com/ca1/1921/p58-r1-s/
1611,CRちょいパチ天才バカボン5 29,,大一,ホームスロット,大一 CRちょいパチ天才バカボン5-29 中古パチンコ実機,86000,售完,https://home-slot.net/SHOP/p-daiichi96.html
